Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,EV Total Port Count (Beta),EV CHAdeMO Port Count (Beta),EV J1772 Port Count (Beta),EV CCS Port Count (Beta),EV NEMA 14-50 Port Count (Beta),EV NEMA 515 Port Count (Beta),EV NEMA 520 Port Count (Beta),EV Tesla Port Count (Beta),EV CCS 150+ kW Port Count (Beta)
ELEC,Wolf Creek - Wolf Creek Inn,100 Front Street,,Wolf Creek,OR,97497,,888-833-2148,E,,Public,24 hours daily,,,,,,1,1,,Webasto,https://www.evsolutions.com/ev-network,200-8,42.69678,-123.39592,2022-11-10,65858,2022-11-10 01:19:53 UTC,,,,2012-03-10,,,,,CHADEMO J1772,US,,,,Public,,public,,,,,,,,,,"DC Fast: $7.50 per session or $19.99 for monthly plan, Level 2: $4 per session or $19.99 for monthly plan",,,,,,,,,,,2,1,1,0,0,0,0,0,0
ELEC,Springfield - Gateway Marketplace,840 Beltline Road,,Springfield,OR,97477,,888-833-2148,E,,Public,24 hours daily,,,,,,1,1,,Webasto,https://www.evsolutions.com/ev-network,200-8,44.08435,-123.03951,2022-11-10,65863,2022-11-10 01:19:53 UTC,,,,2012-04-25,,,,,CHADEMO J1772,US,,,,Public,,public,,,,,,,,,,"DC Fast: $7.50 per session or $19.99 for monthly plan, Level 2: $4 per session or $19.99 for monthly plan",,,,,,,,,,,2,1,1,0,0,0,0,0,0
ELEC,Newport - City of Newport Public Parking Lot,925 Southwest Hurbert Street,,Newport,OR,97365,,888-833-2148,E,,Public,24 hours daily,,,,,,1,1,,Webasto,https://www.evsolutions.com/ev-network,200-8,44.63244,-124.05535,2022-11-10,65867,2022-11-10 01:19:53 UTC,,,,2012-10-03,,,,,CHADEMO J1772,US,,,,Public,,public,,,,,,,,,,"DC Fast: $7.50 per session or $19.99 for monthly plan, Level 2: $4 per session or $19.99 for monthly plan",,,,,,,,,,,2,1,1,0,0,0,0,0,0
ELEC,Oakland - Motel 6,621 John Long Road,,Oakland,OR,97462,,888-833-2148,E,,Public,24 hours daily,,,,,,1,1,,Webasto,https://www.evsolutions.com/ev-network,200-8,43.53704,-123.29011,2022-11-10,65871,2022-11-10 01:19:53 UTC,,,,2012-03-10,,,,,CHADEMO J1772,US,,,,Public,,public,,,,,,,,,,"Level 2: $4 per session or $19.99 for monthly plan, DC Fast: $7.50 per session or $19.99 for monthly plan",,,,,,,,,,,2,1,1,0,0,0,0,0,0
ELEC,Canyonville - 7 Feathers Truck and Travel Center,130 Creekside Rd,,Canyonville,OR,97417,,888-833-2148,E,,Public,24 hours daily,,,,,,1,1,,Webasto,https://www.evsolutions.com/ev-network,200-8,42.94087,-123.2896,2022-11-10,65872,2022-11-10 01:19:53 UTC,,,,2012-01-31,,,,,CHADEMO J1772,US,,,,Public,,public,,,,,,,,,,"Level 2: $4 per session or $19.99 for monthly plan, DC Fast: $7.50 per session or $19.99 for monthly plan",,,,,,,,,,,2,1,1,0,0,0,0,0,0
ELEC,NE MLK Boulevard - Portland OR,3640 Northeast Martin Luther King Junior Boulevard,,Portland,OR,97212,,855-885-9571,E,,Public,,,,,,,2,,,OpConnect,http://www.opconnect.com/,GPS,45.54913,-122.66145,2022-11-10,65927,2022-11-10 01:59:09 UTC,,,,2015-01-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,SOLAR,,2,0,2,0,0,0,0,0,0
ELEC,Cafe Yumm! - Argyle Square,8689 SW Robert Burns Dr,Close to the I-5 exit for North Wilsonville and Elligson Road,Wilsonville,OR,97070,,503-638-9866,E,,Public,11am-9pm daily; free for restaurant patrons,,,,,,2,,,Non-Networked,,GPS,45.334986,-122.766691,2021-05-06,65944,2022-02-10 19:42:29 UTC,P,,,2014-09-01,,,,,J1772,US,,,,Public,,public,,,RESTAURANT,,,,,,,Free,,,,,,,,,,false,2,0,2,0,0,0,0,0,0
ELEC,OSU LPSC,2900 SW Campus Way,,Corvallis,OR,97331,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.566295,-123.283836,2022-11-10,66525,2022-11-10 00:56:35 UTC,,,,2015-03-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,0
ELEC,WV EV STATION 1 WV EV STATION 1,12705 SE River Rd,,Milwaukie,OR,97222,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.430256,-122.645106,2022-11-10,66600,2022-11-10 00:44:04 UTC,,,,2015-04-03,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,0
ELEC,RIVERPLACE RIVERPLACE APT,295 Deann Drive,,Independence,OR,97351,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.865232,-123.183309,2022-11-10,67164,2022-11-10 00:44:01 UTC,,,,2015-05-20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,0
ELEC,Laurel Ridge Winery,13301 NE Kuelene Rd,,Carlton,OR,97111,,503-852-7050,E,,Public,11am-5pm daily,,,,,,1,,,Non-Networked,,200-9,45.313977,-123.100942,2021-06-07,69732,2022-02-10 19:42:29 UTC,P,,,2015-09-01,,,,,J1772,US,,,,Public,,public,,,BREWERY_DISTILLERY_WINERY,,,,,,,Free,,,,,,,,,SOLAR,false,1,0,1,0,0,0,0,0,0
ELEC,OSU FAIRBANKS SOUTH,220 SW 26th St,,Corvallis,OR,97331,,888-758-4389,T,2022-09-09,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.564876,-123.280561,2022-11-10,71288,2022-11-10 00:56:27 UTC,,,,2015-11-24,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0
ELEC,Tri-Met Oregon Park Ave Park N Ride,2750 Southeast Park Ave.,,Portland,OR,97222,,855-885-9571,E,,Public,,,,,,,7,,,OpConnect,http://www.opconnect.com/,GPS,45.429692,-122.635603,2022-11-10,71432,2022-11-10 01:59:12 UTC,,,,2019-04-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,7,0,7,0,0,0,0,0,0
ELEC,FRED MEYER DC S. MEDFORD,1307 Center Dr,,Medford,OR,97501,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.313893,-122.855354,2022-11-10,71851,2022-11-10 00:44:08 UTC,,,,2015-12-17,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,1,0,0,1,0,0,0,0,0
ELEC,FRED MEYER OFF NETWORK1,1101 Grants Pass Pkwy,,Grants Pass,OR,97526,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.43512,-123.306507,2022-11-10,71852,2022-11-10 00:44:19 UTC,,,,2015-12-17,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,1,0,0,1,0,0,0,0,0
ELEC,FRED MEYER DC ROSEBURG,929 NW Garden Valley Blvd,,Roseburg,OR,97471,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.228342,-123.368717,2022-11-10,71917,2022-11-10 00:44:11 UTC,,,,2015-12-18,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,1,0,0,1,0,0,0,0,0
ELEC,LLOYD CENTER DC LLOYD CENTER,2252 Lloyd Center,,Portland,OR,97232,,888-758-4389,T,2022-09-09,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.531974,-122.652822,2022-11-10,72279,2022-11-10 00:45:22 UTC,,,,2015-12-31,,,,,CHADEMO J1772COMBO,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,,1,1,0,1,0,0,0,0,0
ELEC,FRED MEYER DC ALBANY,2500 Santiam Hwy SE,,Albany,OR,97322,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.631287,-123.076296,2022-11-10,72280,2022-11-10 00:44:19 UTC,,,,2015-12-31,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,1,0,0,1,0,0,0,0,0
ELEC,HIGHLANDCHEVRON WOODBURN EV 1-2,993 Lawson Ave,,Woodburn,OR,97071,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.150881,-122.878368,2022-11-10,73276,2022-11-10 00:45:30 UTC,,,,2016-02-04,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,0
ELEC,Halsey - Pioneer Villa Truck Plaza,33180 Highway 228,,Halsey,OR,97348,,888-833-2148,E,,Public,24 hours daily,,,,,,1,1,,Webasto,https://www.evsolutions.com/ev-network,200-8,44.385,-123.05629,2022-11-10,73406,2022-11-10 01:19:53 UTC,,,,2016-02-09,,,,,CHADEMO J1772,US,,,,Public,,public,,,,,,,,,,"DC Fast: $7.50 per session or $19.99 for monthly plan, Level 2: $4 per session or $19.99 for monthly plan",,,,,,,,,,,2,1,1,0,0,0,0,0,0
ELEC,Cottage Grove - Vintage Inn Restaurant,1570 Gateway Blvd,,Cottage Grove,OR,97424,,888-833-2148,E,,Public,24 hours daily,,,,,,1,1,,Webasto,https://www.evsolutions.com/ev-network,200-8,43.8045,-123.04554,2022-11-10,73407,2022-11-10 01:19:53 UTC,,,,2016-02-09,,,,,CHADEMO J1772,US,,,,Public,,public,,,,,,,,,,"DC Fast: $7.50 per session or $19.99 for monthly plan, Level 2: $4 per session or $19.99 for monthly plan",,,,,,,,,,,2,1,1,0,0,0,0,0,0
ELEC,Grants Pass - Grants Pass Chamber of Commerce,1995 NW Vine Street,,Grants Pass,OR,97528,,888-833-2148,E,,Public,24 hours daily,,,,,,1,1,,Webasto,https://www.evsolutions.com/ev-network,200-8,42.46181,-123.32293,2022-11-10,73408,2022-11-10 01:19:53 UTC,,,,2016-02-09,,,,,CHADEMO J1772,US,,,,Public,,public,,,,,,,,,,"DC Fast: $7.50 per session or $19.99 for monthly plan, Level 2: $4 per session or $19.99 for monthly plan",,,,,,,,,,,2,1,1,0,0,0,0,0,0
ELEC,McKenzie Bridge - Blue Sky Market,91808 Mill Creek Road,,McKenzie Bridge,OR,97413,,888-833-2148,E,,Public,24 hours daily,,,,,,1,1,,Webasto,https://www.evsolutions.com/ev-network,200-8,44.17375,-122.22071,2022-11-10,73409,2022-11-10 01:19:53 UTC,,,,2016-02-09,,,,,CHADEMO J1772,US,,,,Public,,public,,,,,,,,,,"Level 2: $4 per session or $19.99 for monthly plan, DC Fast: $7.50 per session or $19.99 for monthly plan",,,,,,,,,,,2,1,1,0,0,0,0,0,0
ELEC,Sisters - Sisters Mainline Station,1001 West Railway Ave,,Sisters,OR,97759,,888-833-2148,E,,Public,24 hours daily,,,,,,1,1,,Webasto,https://www.evsolutions.com/ev-network,200-8,44.29821,-121.56202,2022-11-10,73410,2022-11-10 01:19:53 UTC,,,,2016-02-09,,,,,CHADEMO J1772,US,,,,Public,,public,,,,,,,,,,"Level 2: $4 per session or $19.99 for monthly plan, DC Fast: $7.50 per session or $19.99 for monthly plan",,,,,,,,,,,2,1,1,0,0,0,0,0,0
ELEC,Hood River - City of Hood River Public Parking Lot,607 Columbia Street,,Hood River,OR,97031,,888-833-2148,E,,Public,24 hours daily,,,,,,1,1,,Webasto,https://www.evsolutions.com/ev-network,200-8,45.71015,-121.51655,2022-11-10,73411,2022-11-10 01:19:53 UTC,,,,2016-02-09,,,,,CHADEMO J1772,US,,,,Public,,public,,,,,,,,,,"Level 2: $4 per session or $19.99 for monthly plan, DC Fast: $7.50 per session or $19.99 for monthly plan",,,,,,,,,,,2,1,1,0,0,0,0,0,0
ELEC,Detroit - Mountain High Grocery,245 N Detroit Ave,,Detroit,OR,97342,,888-833-2148,E,,Public,24 hours daily,,,,,,1,1,,Webasto,https://www.evsolutions.com/ev-network,200-8,44.73718,-122.15195,2022-11-10,73414,2022-11-10 01:19:53 UTC,,,,2016-02-09,,,,,CHADEMO J1772,US,,,,Public,,public,,,,,,,,,,"DC Fast: $7.50 per session or $19.99 for monthly plan, Level 2: $4 per session or $19.99 for monthly plan",,,,,,,,,,,2,1,1,0,0,0,0,0,0
ELEC,Astoria - Sunset Empire Transit District,900 Marine Drive,,Astoria,OR,97103,,888-833-2148,E,,Public,24 hours daily,,,,,,1,1,,Webasto,https://www.evsolutions.com/ev-network,200-8,46.19017,-123.83331,2022-11-10,73416,2022-11-10 01:19:53 UTC,,,,2016-02-09,,,,,CHADEMO J1772,US,,,,Public,,public,,,,,,,,,,"Level 2: $4 per session or $19.99 for monthly plan, DC Fast: $7.50 per session or $19.99 for monthly plan",,,,,,,,,,,2,1,1,0,0,0,0,0,0
ELEC,Newberg - Chevron,3745 East Portland Road,,Newberg,OR,97132,,888-833-2148,E,,Public,24 hours daily,,,,,,1,1,,Webasto,https://www.evsolutions.com/ev-network,200-8,45.30868,-122.94178,2022-11-10,73417,2022-11-10 01:19:53 UTC,,,,2016-02-09,,,,,CHADEMO J1772,US,,,,Public,,public,,,,,,,,,,"DC Fast: $7.50 per session or $19.99 for monthly plan, Level 2: $4 per session or $19.99 for monthly plan",,,,,,,,,,,2,1,1,0,0,0,0,0,0
ELEC,Banks - Jim's Thriftway,660 Main Street Suite A,,Banks,OR,97106,,888-833-2148,E,,Public,24 hours daily,,,,,,,1,,Webasto,https://www.evsolutions.com/ev-network,GPS,45.61007,-123.11286,2022-11-10,73418,2022-11-10 01:19:53 UTC,,,,2016-02-09,,,,,CHADEMO,US,,,,Public,,public,,,,,,,,,,DC Fast: $7.50 per session or $19.99 for monthly plan,,,,,,,,,,,1,1,0,0,0,0,0,0,0
ELEC,Florence - Three Rivers Casino,5647 Highway 126,,Florence,OR,97439,,888-833-2148,E,,Public,24 hours daily,,,,,,1,1,,Webasto,https://www.evsolutions.com/ev-network,200-8,43.97657,-124.08581,2022-11-10,73419,2022-11-10 01:19:53 UTC,,,,2016-02-09,,,,,CHADEMO J1772,US,,,,Public,,public,,,,,,,,,,"DC Fast: $7.50 per session or $19.99 for monthly plan, Level 2: $4 per session or $19.99 for monthly plan",,,,,,,,,,,2,1,1,0,0,0,0,0,0
ELEC,Scappoose - Fred Meyer,51501 Columbia River Highway,,Scappoose,OR,97056,,888-833-2148,E,,Public,24 hours daily,,,,,,1,1,,Webasto,https://www.evsolutions.com/ev-network,200-8,45.74154,-122.87681,2022-11-10,73420,2022-11-10 01:19:53 UTC,,,,2016-02-09,,,,,CHADEMO J1772,US,,,,Public,,public,,,,,,,,,,"DC Fast: $7.50 per session or $19.99 for monthly plan, Level 2: $4 per session or $19.99 for monthly plan",,,,,,,,,,,2,1,1,0,0,0,0,0,0
ELEC,McMinnville - Oregon Mutual Insurance,410 NE Baker ST,,McMinnville,OR,97128,,888-833-2148,E,,Public,24 hours daily,,,,,,1,1,,Webasto,https://www.evsolutions.com/ev-network,200-8,45.21111,-123.19748,2022-11-10,73421,2022-11-10 01:19:53 UTC,,,,2016-02-09,,,,,CHADEMO J1772,US,,,,Public,,public,,,,,,,,,,"DC Fast: $7.50 per session or $19.99 for monthly plan, Level 2: $4 per session or $19.99 for monthly plan",,,,,,,,,,,2,1,1,0,0,0,0,0,0
ELEC,Mill City - Mountain Edge Café,320 NW Santiam Blvd,,Mill City,OR,97360,,888-833-2148,E,,Public,24 hours daily,,,,,,1,1,,Webasto,https://www.evsolutions.com/ev-network,200-8,44.75669,-122.47985,2022-11-10,73422,2022-11-10 01:19:53 UTC,,,,2016-02-09,,,,,CHADEMO J1772,US,,,,Public,,public,,,,,,,,,,"Level 2: $4 per session or $19.99 for monthly plan, DC Fast: $7.50 per session or $19.99 for monthly plan",,,,,,,,,,,2,1,1,0,0,0,0,0,0
ELEC,Welches - Barlow Trail Roadhouse,69580 East Highway 26,,Welches,OR,97067,,888-833-2148,E,,Public,24 hours daily,,,,,,1,1,,Webasto,https://www.evsolutions.com/ev-network,200-9,45.3446,-121.9492,2022-11-10,73423,2022-11-10 01:19:53 UTC,,,,2016-02-09,,,,,CHADEMO J1772,US,,,,Public,,public,,,,,,,,,,"Level 2: $4 per session or $19.99 for monthly plan, DC Fast: $7.50 per session or $19.99 for monthly plan",,,,,,,,,,,2,1,1,0,0,0,0,0,0
ELEC,Lincoln City - Lincoln City Cultural Center,540 U.S. 101,,Lincoln City,OR,97367,,888-833-2148,E,,Public,24 hours daily,,,,,,1,1,,Webasto,https://www.evsolutions.com/ev-network,200-8,44.97069,-124.01446,2022-11-10,73424,2022-11-10 01:19:53 UTC,,,,2016-02-09,,,,,CHADEMO J1772,US,,,,Public,,public,,,,,,,,,,"Level 2: $4 per session or $19.99 for monthly plan, DC Fast: $7.50 per session or $19.99 for monthly plan",,,,,,,,,,,2,1,1,0,0,0,0,0,0
ELEC,City of Cascade Locks Public Parking Lot,95 N.E. Wa Na Pa,,Cascade Locks,OR,97014,,888-833-2148,E,,Public,24 hours daily,,,,,,1,1,,Webasto,https://www.evsolutions.com/ev-network,GPS,45.67071,-121.88823,2022-11-10,73425,2022-11-10 01:19:53 UTC,,,,2016-02-09,,,,,CHADEMO J1772,US,,,,Public,,public,,,,,,,,,,"Level 2: $4 per session or $19.99 for monthly plan, DC Fast: $7.50 per session or $19.99 for monthly plan",,,,,,,,,,,2,1,1,0,0,0,0,0,0
ELEC,Yachats - Yachats City Hall,441 Highway 101 N,,Yachats,OR,97498,,888-833-2148,E,,Public,24 hours daily,,,,,,1,1,,Webasto,https://www.evsolutions.com/ev-network,200-8,44.3127,-124.10542,2022-11-10,73426,2022-11-10 01:19:53 UTC,,,,2016-02-09,,,,,CHADEMO J1772,US,,,,Public,,public,,,,,,,,,,"DC Fast: $7.50 per session or $19.99 for monthly plan, Level 2: $4 per session or $19.99 for monthly plan",,,,,,,,,,,2,1,1,0,0,0,0,0,0
ELEC,Elkton - Brandborg Winery,345 First St,,Elkton,OR,97436,,888-833-2148,E,,Public,24 hours daily,,,,,,1,1,,Webasto,https://www.evsolutions.com/ev-network,200-8,43.63635,-123.56587,2022-11-10,73427,2022-11-10 01:19:53 UTC,,,,2016-02-09,,,,,CHADEMO J1772,US,,,,Public,,public,,,,,,,,,,"DC Fast: $7.50 per session or $19.99 for monthly plan, Level 2: $4 per session or $19.99 for monthly plan",,,,,,,,,,,2,1,1,0,0,0,0,0,0
ELEC,Warm Springs - Indian Head Casino,3236 US 26,,Warm Springs,OR,97761,,888-833-2148,E,,Public,24 hours daily,,,,,,1,1,,Webasto,https://www.evsolutions.com/ev-network,GPS,44.76316,-121.25056,2022-11-10,73428,2022-11-10 01:19:53 UTC,,,,2016-02-09,,,,,CHADEMO J1772,US,,,,Public,,public,,,,,,,,,,"Level 2: $4 per session or $19.99 for monthly plan, DC Fast: $7.50 per session or $19.99 for monthly plan",,,,,,,,,,,2,1,1,0,0,0,0,0,0
ELEC,Reedsport - Recreation Station,1575 Highway 101 S,,Reedsport,OR,97467,,888-833-2148,E,,Public,24 hours daily,,,,,,1,1,,Webasto,https://www.evsolutions.com/ev-network,200-8,43.69841,-124.11183,2022-11-10,73429,2022-11-10 01:19:53 UTC,,,,2016-02-09,,,,,CHADEMO J1772,US,,,,Public,,public,,,,,,,,,,"DC Fast: $7.50 per session or $19.99 for monthly plan, Level 2: $4 per session or $19.99 for monthly plan",,,,,,,,,,,2,1,1,0,0,0,0,0,0
ELEC,Monmouth - Dairy Queen,320 Pacific Ave South,,Monmouth,OR,97361,,888-833-2148,E,,Public,24 hours daily,,,,,,1,1,,Webasto,https://www.evsolutions.com/ev-network,200-8,44.84613,-123.22951,2022-11-10,73430,2022-11-10 01:19:53 UTC,,,,2016-02-09,,,,,CHADEMO J1772,US,,,,Public,,public,,,,,,,,,,"Level 2: $4 per session or $19.99 for monthly plan, DC Fast: $7.50 per session or $19.99 for monthly plan",,,,,,,,,,,2,1,1,0,0,0,0,0,0
ELEC,Spirit Mountain Casino Service Station,26820 Salmon River Highway,,Grand Ronde,OR,97347,,888-833-2148,E,,Public,24 hours daily,,,,,,1,1,,Webasto,https://www.evsolutions.com/ev-network,200-8,45.05987,-123.57872,2022-11-10,73432,2022-11-10 01:19:53 UTC,,,,2016-02-09,,,,,CHADEMO J1772,US,,,,Public,,public,,,,,,,,,,"DC Fast: $7.50 per session or $19.99 for monthly plan, Level 2: $4 per session or $19.99 for monthly plan",,,,,,,,,,,2,1,1,0,0,0,0,0,0
ELEC,Veneta - Veneta Park n' Ride,88184 Territorial Road,,Veneta,OR,97487,,888-833-2148,E,,Public,24 hours daily,,,,,,1,1,,Webasto,https://www.evsolutions.com/ev-network,200-8,44.05111,-123.35174,2022-11-10,73434,2022-11-10 01:19:53 UTC,,,,2016-02-09,,,,,CHADEMO J1772,US,,,,Public,,public,,,,,,,,,,"Level 2: $4 per session or $19.99 for monthly plan, DC Fast: $7.50 per session or $19.99 for monthly plan",,,,,,,,,,,2,1,1,0,0,0,0,0,0
ELEC,Tillamook - Fred Meyer,2500 N Main St,,Tillamook,OR,97141,,888-833-2148,E,,Public,24 hours daily,,,,,,1,1,,Webasto,https://www.evsolutions.com/ev-network,200-8,45.47478,-123.84546,2022-11-10,73436,2022-11-10 01:19:53 UTC,,,,2016-02-09,,,,,CHADEMO J1772,US,,,,Public,,public,,,,,,,,,,"Level 2: $4 per session or $19.99 for monthly plan, DC Fast: $7.50 per session or $19.99 for monthly plan",,,,,,,,,,,2,1,1,0,0,0,0,0,0
ELEC,Cannon Beach - Cannon Beach RV Resort,340 Elk Creek Road,,Cannon Beach,OR,97110,,888-833-2148,E,,Public,24 hours daily,,,,,,1,1,,Webasto,https://www.evsolutions.com/ev-network,200-8,45.88889,-123.95537,2022-11-10,73438,2022-11-10 01:19:53 UTC,,,,2016-02-09,,,,,CHADEMO J1772,US,,,,Public,,public,,,,,,,,,,"DC Fast: $7.50 per session or $19.99 for monthly plan, Level 2: $4 per session or $19.99 for monthly plan",,,,,,,,,,,2,1,1,0,0,0,0,0,0
ELEC,Coos Bay -Fred Meyer,1020 1st St,,Coos Bay,OR,97420,,888-833-2148,E,,Public,24 hours daily,,,,,,1,1,,Webasto,https://www.evsolutions.com/ev-network,200-8,43.35721,-124.21139,2022-11-10,73439,2022-11-10 01:19:53 UTC,,,,2016-02-09,,,,,CHADEMO J1772,US,,,,Public,,public,,,,,,,,,,"Level 2: $4 per session or $19.99 for monthly plan, DC Fast: $7.50 per session or $19.99 for monthly plan",,,,,,,,,,,2,1,1,0,0,0,0,0,0
ELEC,Albany - Chevron,33157 Highway 34 SE,,Albany,OR,97322,,888-833-2148,E,,Public,24 hours daily,,,,,,1,1,,Webasto,https://www.evsolutions.com/ev-network,200-8,44.55637,-123.06623,2022-11-10,73440,2022-11-10 01:19:53 UTC,,,,2016-02-09,,,,,CHADEMO J1772,US,,,,Public,,public,,,,,,,,,,"Level 2: $4 per session or $19.99 for monthly plan, DC Fast: $7.50 per session or $19.99 for monthly plan",,,,,,,,,,,2,1,1,0,0,0,0,0,0
ELEC,Redmond - Fred Meyer,944 SW Veterans Way,,Redmond,OR,97756,,888-833-2148,E,,Public,24 hours daily,,,,,,,1,,Webasto,https://www.evsolutions.com/ev-network,200-9,44.26766,-121.17681,2022-11-10,73441,2022-11-10 01:19:53 UTC,,,,2016-02-09,,,,,CHADEMO,US,,,,Public,,public,,,,,,,,,,DC Fast: $7.50 per session or $19.99 for monthly plan,,,,,,,,,,,1,1,0,0,0,0,0,0,0
ELEC,Westport - Berry Patch,49289 US 30,,WESTPORT,OR,97016,,888-833-2148,E,,Public,24 hours daily,,,,,,1,1,,Webasto,https://www.evsolutions.com/ev-network,200-8,46.13052,-123.37377,2022-11-10,73442,2022-11-10 01:19:53 UTC,,,,2016-02-09,,,,,CHADEMO J1772,US,,,,Public,,public,,,,,,,,,,"Level 2: $4 per session or $19.99 for monthly plan, DC Fast: $7.50 per session or $19.99 for monthly plan",,,,,,,,,,,2,1,1,0,0,0,0,0,0
ELEC,The Dalles - Fred Meyer,1215 W 6th St,,The Dalles,OR,97058,,888-833-2148,E,,Public,24 hours daily,,,,,,1,1,,Webasto,https://www.evsolutions.com/ev-network,200-8,45.60691,-121.19955,2022-11-10,73443,2022-11-10 01:19:53 UTC,,,,2016-02-09,,,,,CHADEMO J1772,US,,,,Public,,public,,,,,,,,,,"DC Fast: $7.50 per session or $19.99 for monthly plan, Level 2: $4 per session or $19.99 for monthly plan",,,,,,,,,,,2,1,1,0,0,0,0,0,0
ELEC,Government Camp - Ski Bowl West,87000 East Highway 26,,Government Camp,OR,97028,,888-833-2148,E,,Public,24 hours daily,,,,,,1,1,,Webasto,https://www.evsolutions.com/ev-network,200-8,45.30291,-121.77641,2022-11-10,73444,2022-11-10 01:19:53 UTC,,,,2016-02-09,,,,,CHADEMO J1772,US,,,,Public,,public,,,,,,,,,,"Level 2: $4 per session or $19.99 for monthly plan, DC Fast: $7.50 per session or $19.99 for monthly plan",,,,,,,,,,,2,1,1,0,0,0,0,0,0
ELEC,Jim Sigel Automotive Center,1601 NE 7th St,,Grants Pass,OR,97526,,541-237-6052,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,42.455987,-123.320245,2020-06-09,73472,2021-03-11 23:22:17 UTC,P,,,2010-11-26,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,1,0,1,0,0,0,0,0,0
ELEC,Hyland Estates,20980 NE Niederberger Rd,,Dundee,OR,97115,,503-554-4200,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,200-9,45.268997,-123.020986,2021-06-07,73759,2022-02-10 19:42:29 UTC,P,,,2016-02-01,,,,,J1772,US,,,,Public,,public,,,BREWERY_DISTILLERY_WINERY,,,,,,,Free,,,,,,,,,,false,1,0,1,0,0,0,0,0,0
ELEC,HASSALO GARAGE VELOMOR #1,1061 NE 9th Ave,,Portland,OR,97232,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.530594,-122.656712,2022-11-10,73916,2022-11-10 00:45:12 UTC,,,,2016-03-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,0
