Fuel_Type_Code,Station_Name,City,State,Zip,Groups_With_Access_Code,Access_Days_Time,Latitude,Longitude
ELEC,Springdale JCC,Troutdale,OR,97060,Private - Government only,24 hours daily; Drivers must bring their own J1772 cordset for Level 1 charging,45.53942,-122.383533
ELEC,Angel JCC,Yachats,OR,97498,Private - Government only,24 hours daily; Drivers must bring their own J1772 cordset for Level 1 charging,44.363946,-124.08866
ELEC,Legacy Landing,Bend,OR,97701,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,44.0702307,-121.2611868
ELEC,Maletis Beverage Co,Portland,OR,97217,Public - Credit card at all times,24 hours daily,45.5735463412876,-122.710316929595
ELEC,Farnham Electric Construction,McMinnville,OR,97128,Public - Credit card at all times,24 hours daily,45.2138779652266,-123.186102718741
ELEC,B3 PKG GARAGE STATION 1,Portland,OR,97201,Public,24 hours daily,45.514076,-122.6775
ELEC,Gran Moraine Winery,Yamhill,OR,97148,Public - Credit card at all times,11am-5pm daily,45.3379672026112,-123.133861810445
ELEC,Myrtle Creek - Tesla Supercharger,Myrtle Creek,OR,97457,Public - Credit card at all times,24 hours daily,42.9726203690216,-123.339344996136
ELEC,Domaine Wiliamette Tasting Room Dayton,Dayton,OR,97114,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,45.250881440172,-123.04193894792
ELEC,AAA OR ID AAA BEND,Bend,OR,97703,Public,24 hours daily,44.091793,-121.3064
ELEC,SVC ENTRANCE SALES PARK,Portland,OR,97225,TEMPORARILY UNAVAILABLE (Public),24 hours daily,45.495457,-122.77329
ELEC,West Linn City Hall,West Linn,OR,97068,Public - Credit card at all times,24 hours daily,45.362496,-122.647711
ELEC,YARD PDX STATION 1,Portland,OR,97232,Public,24 hours daily,45.523187,-122.662987
ELEC,MB WILSON CT4000 #1,Wilsonville,OR,97070,Public,24 hours daily,45.339874,-122.76792
ELEC,HES FESTIVAL STREET,Hermiston,OR,97838,Public,24 hours daily,45.841271,-119.289538
ELEC,MERCEDES BENZ CHARGEPOINT,Eugene,OR,97401,Public,24 hours daily,44.059692,-123.078156
ELEC,Safeway - Tesla Supercharger,Hood River,OR,97031,Public - Credit card at all times,24 hours daily,45.7096015,-121.5346214
ELEC,"Kroger Fred Meyer 125 (Portland, OR)",Portland,OR,97213,Public,24 hours daily,45.52667,-122.596
ELEC,SHERWOOD EV CITY OF SHE2,Sherwood,OR,97140,Public,24 hours daily,45.35669,-122.8386
ELEC,SHERWOOD EV CITY OF SHER,Sherwood,OR,97140,TEMPORARILY UNAVAILABLE (Public),24 hours daily,45.356514,-122.83854
ELEC,SHERWOOD EV CITY OF SHE3,Sherwood,OR,97140,Public,24 hours daily,45.35538,-122.84012
ELEC,Capitol Chevrolet of Salem - Customer Parking,Salem,OR,97301,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,44.96857,-123.026842
ELEC,Oregon Department of Forestry,Salem,OR,97310,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,44.9314441,-123.0084401
ELEC,AmberGlen Business Center,Hillsboro,OR,97006,TEMPORARILY UNAVAILABLE (Public),MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,45.533966,-122.881375
ELEC,GRESHAM STATION1,Gresham,OR,97030,Public,24 hours daily,45.506648,-122.436269
ELEC,GRESHAM STATION3,Gresham,OR,97030,Public,24 hours daily,45.506709,-122.436244
ELEC,GRESHAM STATION2,Gresham,OR,97030,Public,24 hours daily,45.506829,-122.436273
ELEC,Bella Collina Bed and Breakfast,Amity,OR,97101,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,45.0977586,-123.1714427
ELEC,Bank's - Jim Thriftway,Banks,OR,97106,Public - Credit card at all times,24 hours daily,45.61007,-123.11286
ELEC,BB PARKING #9,Portland,OR,97209,Public,24 hours daily,45.523789,-122.683943
ELEC,The Nature Conservancy in Oregon,Portland,OR,97214,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,45.5168383,-122.6518213
ELEC,Beaverton Electric Avenue,Beaverton,OR,97005,Public,24 hours daily,45.48903,-122.798151
ELEC,FGL&P LIGHT & POWER,Forest Grove,OR,97116,Public,24 hours daily,45.517579,-123.116208
ELEC,FGL&P CITY HALL EAST,Forest Grove,OR,97116,Public,24 hours daily,45.519075,-123.111437
ELEC,Wolf Creek Inn,Wolf Creek,OR,97497,Public - Credit card at all times,24 hours daily,42.695282,-123.396739
ELEC,"Walgreens - Eugene, OR #12491",Eugene,OR,97404,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,44.1046191,-123.1318022
ELEC,BUTLER KIA BUTLER KIA,Medford,OR,97504,Public,24 hours daily,42.388038,-122.855112
ELEC,Columbia George Outlets - Tesla Supercharger,Troutdale,OR,97060,Public - Credit card at all times,24 hours daily,45.542901,-122.38935
ELEC,The Dylan Apartments,Portland,OR,97239,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,45.4952597,-122.672235
ELEC,LANE COUNTY LC P&P (NORTH),Eugene,OR,97402,Public,24 hours daily,44.06525,-123.13613
ELEC,Mill City - Moutain Ridge Café,Mill City,OR,97360,Public - Credit card at all times,24 hours daily,44.756505,-122.479931
ELEC,FGL&P KNIGHT HALL,Forest Grove,OR,97116,Public,24 hours daily,45.522515,-123.111281
ELEC,FGL&P PACIFICCOLLEGE,Forest Grove,OR,97116,Public,24 hours daily,45.519856,-123.110966
ELEC,FGL&P CEDAR/21ST,Forest Grove,OR,97116,Public,24 hours daily,45.520883,-123.106296
ELEC,SEA BREEZE IC STATION 1,Rockaway Beach,OR,97136,Public,24 hours daily,45.613187,-123.943612
ELEC,CWS EVC ABC,Hillsboro,OR,97123,Public,24 hours daily,45.501386,-122.990416
ELEC,CPI PHILOMATH PUBLIC 1,Philomath,OR,97370,Public,24 hours daily,44.556868,-123.334439
ELEC,CPI PHILOMATH PUBLIC 2,Philomath,OR,97370,Public,24 hours daily,44.55694,-123.334371
ELEC,The Setting Inn Willamette Valley,Newberg,OR,97132,Public - Credit card at all times,24 hours daily,45.314376569675,-123.029333756599
ELEC,"Kroger-Fred Meyer 255 (Portland, OR)",Portland,OR,97203,Public,24 hours daily,45.58512,-122.73873
ELEC,SOUTH LOT SPOT 1,Tillamook,OR,97141,Public,24 hours daily,45.44957,-123.84292
ELEC,HOLMES & CO HOLMES & CO,Tigard,OR,97223,Public,Mon 5:00pm - 12:00am; Tue 5:00pm - 12:00am; Wed 5:00pm - 12:00am; Thu 5:00pm - 12:00am; Fri 5:00pm - 12:00am; Sat 12:00am - 12:00am; Sun 12:00am - 12:00am,45.42826,-122.750484
ELEC,SVC ENTRANCE FRONT SERVICE,Portland,OR,97225,Public,24 hours daily,45.49554,-122.77319
ELEC,CWS EVC DURHAM TPS,Portland,OR,97224,Public,24 hours daily,45.403337,-122.763435
ELEC,MB OF MEDFORD CUST FASTCHARGE,Medford,OR,97504,Public,24 hours daily,42.364248,-122.854661
ELEC,Yamhill Valley Vineyard,McMinnville,OR,97128,Public - Credit card at all times,24 hours daily,45.1502998639671,-123.288371611728
ELEC,Kookoolan Farms,Yamhill,OR,97148,Public - Credit card at all times,24 hours daily,45.3303886301857,-123.184234752883
ELEC,Domaine Divio Vineyard,Newberg,OR,97132,Public - Credit card at all times,24 hours daily,45.3351981651795,-123.066957436204
ELEC,Willamette Valley Bed and Breakfast,Newberg,OR,97132,Public - Credit card at all times,24 hours daily,45.3120108821898,-122.996275129344
ELEC,Blakeslee Vineyard Estate,Sherwood,OR,97140,Public - Credit card at all times,24 hours daily,45.3488137843717,-122.892951600772
ELEC,Landmark Ford,Tigard,OR,97223,Public - Credit card at all times,24 hours daily,45.4314100123695,-122.74631962662
ELEC,Broadway Tower Garage,Portland,OR,97201,Public - Credit card at all times,24 hours daily,45.5147579923564,-122.682495456568
ELEC,Walgreens,Portland,OR,97214,Public - Credit card at all times,24 hours daily,45.5163341059912,-122.622071536299
ELEC,Best Western Plus Portland Airport,Portland,OR,97220,Public - Credit card at all times,24 hours daily,45.5664265172707,-122.539846985092
ELEC,Tru by Hilton Portland Airport,Portland,OR,97220,Public - Credit card at all times,24 hours daily,45.57411854625,-122.580103177869
ELEC,Escape Games PDX,Portland,OR,97210,Public - Credit card at all times,24 hours daily,45.5412910392791,-122.705556634172
ELEC,Element Portland Beaverton,Beaverton,OR,97006,Public - Credit card at all times,24 hours daily,45.5246597038625,-122.838081042476
ELEC,NAPA Auto Parts,Aloha,OR,97078,Public - Credit card at all times,24 hours daily,45.4936644057987,-122.8711755469
ELEC,BRANDT AC HOTEL 1,Beaverton,OR,97006,Public,24 hours daily,45.525632,-122.839308
ELEC,BRANDT AC HOTEL 3,Beaverton,OR,97006,Public,24 hours daily,45.525553,-122.839202
ELEC,BRANDT AC HOTEL 2,Beaverton,OR,97006,Public,24 hours daily,45.525575,-122.839352
ELEC,Cottage Grove - Lane Community College Campus,Cottage Grove,OR,97424,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,43.787739416677,-123.07115012751
ELEC,ADIDAS ADIDAS GGA,Portland,OR,97217,Public,24 hours daily,45.560128,-122.693299
ELEC,ADIDAS ADIDAS GGB,Portland,OR,97217,Public,24 hours daily,45.560136,-122.693291
ELEC,ADIDAS ADIDAS GGC,Portland,OR,97217,Public,24 hours daily,45.560136,-122.693288
ELEC,"Walgreens - Portland, OR #5647",Portland,OR,97211,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,45.5669825,-122.6612147
ELEC,LANE COUNTY LC MT. PISGAH,Eugene,OR,97405,Public,24 hours daily,44.007023,-122.98141
ELEC,The Hotel Zags Portland,Portland,OR,97201,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,45.514061,-122.681065
ELEC,ADIDAS ADIDAS YP2A,Portland,OR,97217,TEMPORARILY UNAVAILABLE (Public),24 hours daily,45.559046,-122.693602
ELEC,ADIDAS ADIDAS SPA,Portland,OR,97217,TEMPORARILY UNAVAILABLE (Public),24 hours daily,45.560436,-122.695482
ELEC,ADIDAS ADIDAS GP1A,Portland,OR,97217,TEMPORARILY UNAVAILABLE (Public),24 hours daily,45.560048,-122.692928
ELEC,ADIDAS ADIDAS GP1B,Portland,OR,97217,TEMPORARILY UNAVAILABLE (Public),24 hours daily,45.560107,-122.69296
ELEC,ADIDAS ADIDAS GP1C,Portland,OR,97217,TEMPORARILY UNAVAILABLE (Public),24 hours daily,45.560147,-122.692994
ELEC,CRPUD ST HELENS DC2,St. Helens,OR,97051,Public,24 hours daily,45.862841,-122.798995
ELEC,CRPUD ST HELENS DC1,St. Helens,OR,97051,Public,24 hours daily,45.862833,-122.798995
ELEC,"Kroger Fred Meyer 135 (Portland, OR)",Portalnd,OR,97214,Public,24 hours daily,45.51349,-122.62407
ELEC,LBCC  BCN1,Corvallis,OR,97330,Public,24 hours daily,44.573486,-123.26228
ELEC,Cornelius - City Hall,Cornelius,OR,97113,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,45.521677,-123.054738
ELEC,BRIDGETOWN STAT GARAGE #59,Portland,OR,97209,Public,24 hours daily,45.536975,-122.685445
ELEC,BRIDGETOWN STAT GARAGE #60,Portland,OR,97209,Public,24 hours daily,45.536855,-122.685541
ELEC,BRIDGETOWN STAT GARAGE #61,Portland,OR,97209,Public,24 hours daily,45.536915,-122.685423
ELEC,BRIDGETOWN STAT GARAGE #58,Portland,OR,97209,Public,24 hours daily,45.536975,-122.685413
ELEC,Mohawk High School,Marcola,OR,97454,Public,MO: 12:00am-12:00am; TU: 12:00am-12:00am; WE: 12:00am-12:00am; TH: 12:00am-12:00am; FR: 12:00am-12:00am; SA: 12:00am-12:00am; SU: 12:00am-12:00am,44.1710983,-122.853148
ELEC,Tigard Senior Center,Tigard,OR,97223,TEMPORARILY UNAVAILABLE (Public),MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,45.422253,-122.766953
ELEC,Tigard City Hall,Tigard,OR,97223,TEMPORARILY UNAVAILABLE (Public),MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,45.425516,-122.765744
ELEC,WCEH - Brookings,Brookings,OR,97415,Public - Credit card at all times,24 hours daily,42.054112,-124.290911
ELEC,Coos Bay - Fred Meyer,Coos Bay,OR,97420,Public - Credit card at all times,24 hours daily,43.357507,-124.210676
ELEC,The Eddy 1,Bend,OR,97702,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,44.0482858,-121.3239396
ELEC,Milwaukie Electric Avenue,milwaukie,OR,97222,Public,24 hours daily,45.444555,-122.642393
ELEC,CITY OF TALENT STATION1,Talent,OR,97540,Public,24 hours daily,42.246025,-122.786545
ELEC,CITY OF TALENT STATION2,Talent,OR,97540,Public,24 hours daily,42.246105,-122.786601
ELEC,TOYOTAEUGENE KENDALL CT4K,Eugene,OR,97401,Public,24 hours daily,44.07396,-123.109163
ELEC,GRESHAM STATION7,Portland,OR,97230,Public,24 hours daily,45.52743,-122.477543
ELEC,LBCC  BCN2,Corvallis,OR,97330,Public,24 hours daily,44.57349,-123.26235
ELEC,OMIC STATION 1,Scappoose,OR,97056,Public,24 hours daily,45.766011,-122.865287
ELEC,GRESHAM STATION6,Gresham,OR,97030,Public,24 hours daily,45.499127,-122.432351
ELEC,GRESHAM STATION4,Gresham,OR,97030,Public,24 hours daily,45.499147,-122.432229
ELEC,GRESHAM STATION5,Gresham,OR,97030,Public,24 hours daily,45.49912,-122.432326
ELEC,LITHIA TOY 1 SHOP 1,Medford,OR,97501,Public,24 hours daily,42.340221,-122.876022
ELEC,HOOD RIVER INN STATION 1,Hood River,OR,97031,Public,24 hours daily,45.711105,-121.49901
ELEC,HOOD RIVER INN STATION 2,Hood River,OR,97031,Public,24 hours daily,45.711268,-121.498665
ELEC,Northern Wasco County People's Utility District,The Dalles,OR,97058,Private,Fleet vehicle use only,45.615814,-121.198541
ELEC,Northern Wasco County People's Utility District,The Dalles,OR,97058,Private,For employee use only,45.615814,-121.198541
ELEC,Ashland Hills Hotel,Ashland,OR,44805,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,40.869793,-82.2986415
ELEC,FGL&P WELLS FARGO,Forest Grove,OR,97116,Public,24 hours daily,45.520416,-123.113347
ELEC,GRESHAM ROCKWOOD,Portland,OR,97233,Public,24 hours daily,45.51991,-122.472144
ELEC,WEST NORTH,Salem,OR,97302,Public,Mon 8:00am - 5:00pm; Tue 8:00am - 5:00pm; Wed 8:00am - 5:00pm; Thu 8:00am - 5:00pm; Fri 8:00am - 5:00pm; Sat 12:00pm - 5:00pm; Sun 12:00pm - 5:00pm,44.926308,-123.02089
ELEC,WEST SOUTH,Salem,OR,97302,Public,Mon 8:00am - 5:00pm; Tue 8:00am - 5:00pm; Wed 8:00am - 5:00pm; Thu 8:00am - 5:00pm; Fri 8:00am - 5:00pm; Sat 12:00pm - 5:00pm; Sun 12:00pm - 5:00pm,44.92627,-123.0209
ELEC,WEST WEST 1,Salem,OR,97302,Public,Mon 8:00am - 5:00pm; Tue 8:00am - 5:00pm; Wed 8:00am - 5:00pm; Thu 8:00am - 5:00pm; Fri 8:00am - 5:00pm; Sat 12:00pm - 5:00pm; Sun 12:00pm - 5:00pm,44.926177,-123.021348
ELEC,WEST WEST 4,Salem,OR,97302,Public,Mon 8:00am - 5:00pm; Tue 8:00am - 5:00pm; Wed 8:00am - 5:00pm; Thu 8:00am - 5:00pm; Fri 8:00am - 5:00pm; Sat 12:00pm - 5:00pm; Sun 12:00pm - 5:00pm,44.926321,-123.021344
ELEC,LANE COUNTY LC DDS (N.WEST),Eugene,OR,97401,Public,24 hours daily,44.061626,-123.07079
ELEC,LANE COUNTY LC DDS (N.EAST),Eugene,OR,97401,Public,24 hours daily,44.061817,-123.070473
ELEC,LANE COUNTY LC DDS (SOUTH),Eugene,OR,97401,Public,24 hours daily,44.061428,-123.070574
ELEC,Fairfield Inn & Suites by Marriott Klamath Falls,Klamath Falls,OR,97601,Public - Credit card at all times,24 hours daily,42.2199629305018,-121.781643175874
ELEC,CITY OF TALENT STATION3,Talent,OR,97540,Public,24 hours daily,42.24615,-122.78663
ELEC,"Kroger-Fred Meyer 482 (Beaverton, OR)",Beaverton,OR,97006,Public,24 hours daily,45.51837,-122.8399
ELEC,WEST WEST 3,Salem,OR,97302,Public,Mon 8:00am - 5:00pm; Tue 8:00am - 5:00pm; Wed 8:00am - 5:00pm; Thu 8:00am - 5:00pm; Fri 8:00am - 5:00pm; Sat 12:00pm - 5:00pm; Sun 12:00pm - 5:00pm,44.926137,-123.02137
ELEC,Olsen Run Winery - Tesla Supercharger,Harrisburg,OR,97449,Public - Credit card at all times,24 hours daily,44.2797906385357,-123.06321471244
ELEC,Oliver Station Apartments - East,Portland,OR,97266,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,45.4791499,-122.5684248
ELEC,CROOKCOUNTY FAIRGROUNDS,Prineville,OR,97754,Public,24 hours daily,44.292665,-120.841633
ELEC,LANE COUNTY LC P&P (SOUTH),Eugene,OR,97402,Public,24 hours daily,44.064324,-123.136006
ELEC,BEAVERTON CNTRL THE ROUND #1,Beaverton,OR,97005,Public,24 hours daily,45.490991,-122.80837
ELEC,AVIVA HEALTH AVIVA HEALTH 1,Roseburg,OR,97470,Public,24 hours daily,43.262226,-123.351291
ELEC,AVIVA HEALTH AVIVA HEALTH 2,Roseburg,OR,97470,Public,24 hours daily,43.2624,-123.351175
ELEC,"Kroger-Fred Meyer 663 (Sandy, OR)",Sandy,OR,97055,Public,24 hours daily,45.40309,-122.29418
ELEC,SAGE Center - Tesla Supercharger,Boardman,OR,97818,Public - Credit card at all times,24 hours daily,45.8412979807097,-119.683225496532
ELEC,ROGERS TOYOTA FRONT CT4020,Hermiston,OR,97838,Public,24 hours daily,45.865314,-119.292621
ELEC,BEAVERTON CNTRL LIBRARY WEST #1,Beaverton,OR,97005,Public,24 hours daily,45.484606,-122.804677
ELEC,BEAVERTON CNTRL LIBRARY WEST #2,Beaverton,OR,97005,Public,24 hours daily,45.484559,-122.80468
ELEC,BEAVERTON CNTRL LIBRARY WEST #3,Beaverton,OR,97005,Public,24 hours daily,45.484525,-122.804686
ELEC,BEAVERTON CNTRL GRIFFITH #1,Beaverton,OR,97005,Public,24 hours daily,45.485592,-122.798089
ELEC,CG WEST CUSTOMER CHARGE,The Dalles,OR,97058,Public,24 hours daily,45.611031,-121.207198
ELEC,CG WEST BACKSIDE,The Dalles,OR,97058,Public,24 hours daily,45.611188,-121.207436
ELEC,Albertsons,Lake Oswego,OR,97035,Public - Credit card at all times,9am-3am daily,45.4091795166501,-122.722492429575
ELEC,TOY EV CHARGER TOYOTA EV CHARG,Beaverton,OR,97005,TEMPORARILY UNAVAILABLE (Public),24 hours daily,45.488323,-122.825485
ELEC,Grocery Outlet - Tesla Supercharger,Madras,OR,97741,Public - Credit card at all times,24 hours daily,44.614312,-121.134674
ELEC,Park Motel and Cabins,Florence,OR,97439,Public,24 hours daily; for guest use only,43.943891,-124.104947
ELEC,CAPITOLAUTO TOYOTA SIDE 2,Salem,OR,97301,Public,24 hours daily,44.969132,-123.025762
ELEC,CAPITOLAUTO TOYOTA SIDE 3,Salem,OR,97301,Public,24 hours daily,44.969197,-123.025732
ELEC,CAPITOLAUTO TOYOTA SIDE 4,Salem,OR,97301,Public,24 hours daily,44.969332,-123.025675
ELEC,CAPITOLAUTO TOYOTA SIDE 1,Salem,OR,97301,Public,24 hours daily,44.969044,-123.02582
ELEC,CAPITOLAUTO TOY FRONT LEFT,Salem,OR,97301,Public,24 hours daily,44.969486,-123.02602
ELEC,CAPITOLAUTO TOY FRONT RIGHT,Salem,OR,97301,Public,24 hours daily,44.969488,-123.026014
ELEC,BERNIE BISHOP DETAIL SHOP,Brookings,OR,97415,Public,24 hours daily,42.051328,-124.281604
ELEC,BEAVERTON CNTRL GARAGE 1,Beaverton,OR,97005,Public,24 hours daily,45.491238,-122.807592
ELEC,BEAVERTON CNTRL GARAGE 2,Beaverton,OR,97005,Public,24 hours daily,45.491172,-122.807582
ELEC,BEAVERTON CNTRL GARAGE 3,Beaverton,OR,97005,Public,24 hours daily,45.491202,-122.807488
ELEC,BEAVERTON CNTRL GARAGE 4,Beaverton,OR,97005,Public,24 hours daily,45.491226,-122.80759
ELEC,Oliver Station Apartments - West,Portland,OR,97266,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,45.479385,-122.5686945
ELEC,City Parking Lot - Library & Community Center,Cottage Grove,OR,97424,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,43.7991399,-123.0609185
ELEC,Rock Creek,Portland,OR,97229,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,45.564587,-122.863039
ELEC,TENNYSONSTATION ELE STATION E,Eugene,OR,97404,Public,24 hours daily,44.09368,-123.061273
ELEC,DUFUR SCHOOL DUFUR SCHOOL,Dufur,OR,97021,Public,24 hours daily,45.455452,-121.12544
ELEC,TENNYSONSTATION ELEC STATION W,Eugene,OR,97408,TEMPORARILY UNAVAILABLE (Public),24 hours daily,44.093243,-123.063731
ELEC,Providence Medical Group - Medford Neurology,Medford,OR,97504,TEMPORARILY UNAVAILABLE (Public),MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,42.340169,-122.864943
ELEC,Providence - Medford Medical Center,Medford,OR,97504,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,42.339375,-122.863707
ELEC,TOUCHSTONEPAIN TOUCHSTONE,Medford,OR,97504,Public,24 hours daily,42.341261,-122.867072
ELEC,3 HOURS FREE - City of Grants Pass Location 1,Grants Pass,OR,97526,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,42.439209,-123.327224
ELEC,3 HOURS FREE - City of Grants Pass Location 2,Grants Pass,OR,97526,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,42.438296,-123.325901
ELEC,Sisters Library,Sisters,OR,97759,Public - Credit card at all times,24 hours daily,44.2915129225807,-121.544744721245
ELEC,Astoria Cooperative,Astoria,OR,97103,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,46.1890335,-123.8153991
ELEC,REI,Portland,OR,97224,Public,24 hours daily,45.39338,-122.75272
ELEC,7-Eleven,Portland,OR,97218,TEMPORARILY UNAVAILABLE (Public),24 hours daily,45.57981,-122.57488
ELEC,New Seasons,Portland,OR,97232,Public,24 hours daily,45.53475,-122.63272
ELEC,New Seasons,Portland,OR,97210,Public,24 hours daily,45.53389,-122.69546
ELEC,Washington Square,Portland,OR,97223,Public,24 hours daily,45.44981,-122.77992
ELEC,TARGET CORP MEDFORD 1,Medford,OR,97504,Public,Mon 7:00am - 12:00am; Tue 7:00am - 12:00am; Wed 7:00am - 12:00am; Thu 7:00am - 12:00am; Fri 7:00am - 12:00am; Sat 7:00am - 12:00am; Sun 7:00am - 12:00am,42.347923,-122.87904
ELEC,"Tillamook, OR - Tesla Supercharger",Tillamook,OR,97141,Public,24 hours daily,45.481359,-123.843893
ELEC,The Holman Hotel,Salem,OR,97301,TEMPORARILY UNAVAILABLE (Public),MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,44.939735,-123.0411294
ELEC,Tigard - Main Street Parking,Tigard,OR,97223,TEMPORARILY UNAVAILABLE (Public),MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,45.429512,-122.771299
ELEC,PGE 3,Silverton,OR,97381,Public,24 hours daily,45.010926,-122.784497
ELEC,PGE 1,Silverton,OR,97381,Public,24 hours daily,45.01097,-122.784338
ELEC,PGE 2,Silverton,OR,97381,Public,24 hours daily,45.010923,-122.784582
ELEC,Port Orford - Seaside Plaza,Port Orford,OR,97465,Public,24 Hours Daily,42.749532,-124.496817
ELEC,Welches - Barlow Trail Roadhouse,Welches,OR,97067,Public,24 Hours Daily,45.344716,-121.949649
ELEC,MAUPIN MAUPIN,Maupin,OR,97037,Public,24 hours daily,45.173611,-121.07305
ELEC,MEDFORD BMW MEDFORD BMW 1,Medford,OR,97504,Public,24 hours daily,42.38101,-122.857895
ELEC,MEDFORD BMW BMW 2,Medford,OR,97504,Public,24 hours daily,42.38105,-122.85751
ELEC,HILLSBORO OR BROOKWOOD LIB 1,Hillsboro,OR,97124,Public,24 hours daily,45.543594,-122.936042
ELEC,HILLSBORO OR BROOKWOOD LIB 2,Hillsboro,OR,97124,Public,24 hours daily,45.543707,-122.935998
ELEC,HILLSBORO OR BROOKWOOD LIB 3,Hillsboro,OR,97124,Public,24 hours daily,45.543683,-122.935901
ELEC,HILLSBORO OR BROOKWOOD LIB 4,Hillsboro,OR,97124,Public,24 hours daily,45.543759,-122.93597
ELEC,HILLSBORO OR CULTURAL ARTS 2,Hillsboro,OR,97123,Public,24 hours daily,45.522968,-122.982133
ELEC,HILLSBORO OR CULTURAL ARTS 1,Hillsboro,OR,97123,Public,24 hours daily,45.522925,-122.982362
ELEC,LINFIELD SOFTBALL,McMinnville,OR,97128,Public,24 hours daily,45.197968,-123.199728
ELEC,LINFIELD FOUNTAIN,McMinnville,OR,97128,Public,24 hours daily,45.199864,-123.198715
ELEC,ARAZO APTS ARAZO 1,Beaverton,OR,97007,Public,24 hours daily,45.42845,-122.853052
ELEC,TONKINGHY SERVICE DEPT,Gladstone,OR,97027,Public,24 hours daily,45.383095,-122.6058
